ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price-$,Mileage-KM,Engine Power-HP,Purchased Date,Car Sale Status,Sold Date,Purchased Price-$,Sold Price-$,Margin-%,Sales Agent Name,Sales Rating,Sales Commission-$,Feedback,Profit-$,Sale Month
JVMZPH,Motor,Philadelphia,Etriga,Maruti,Hatchback,Black,Manual,4,5,Petrol,2020,6400,71681,103,2019-12-28,Un Sold,1970-01-01,5191,0,0,Sai,4,0,Good,-5191,Jan 1970
95HBW9,Carousell,Texas,Thar,Mahindra,SUV,Gray,Manual,5,3,Hybrid,2023,8600,3535,130,2015-04-15,Un Sold,1970-01-01,6676,0,0,Dhruv,4,0,Poor,-6676,Jan 1970
46BDAV,Carro,Chicago,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Petrol,2022,6200,65263,103,2018-06-03,Sold,2023-12-26,4847,6224,28,Karan,3,275,Average,1377,Dec 2023
01T6HW,Carmudi,Florida,Plato,Prazo,Convertible,Gray,Automatic,2,2,Diesel,2015,9500,82814,250,2022-05-08,Un Sold,1970-01-01,7574,0,0,Shailaja,4,0,Poor,-7574,Jan 1970
6QPFK9,Carsome,Florida,Scorpio,Mahindra,SUV,Red,Manual,5,5,Hybrid,2024,8500,25261,120,2023-12-15,Un Sold,1970-01-01,7808,0,0,Shailaja,3,0,Excellent,-7808,Jan 1970
1K2YW4,Motor,Denver,Scorpio,Mahindra,SUV,Gray,Manual,5,5,Electric,2021,9300,16247,120,2024-12-08,Un Sold,1970-01-01,7727,0,0,Shiva,5,0,Excellent,-7727,Jan 1970
862O3U,Carousell,California,Fortuner,Toyota,SUV,Red,Manual,8,5,Hybrid,2019,9000,64072,200,2015-03-04,Un Sold,1970-01-01,7196,0,0,Piyush,2,0,Good,-7196,Jan 1970
0A3VUY,Carsome,Detroit,Etriga,Maruti,Hatchback,Blue,Automatic,4,5,Petrol,2018,6600,64725,103,2017-11-19,Un Sold,1970-01-01,5645,0,0,Vihaan,5,0,Poor,-5645,Jan 1970
TSGDQK,Nufor,Florida,Yodha,Tata,Truck,Red,Manual,3,2,Diesel,2023,7200,50802,100,2018-06-26,Sold,2021-10-10,5413,4938,-9,Shilpa,2,0,Good,-475,Oct 2021
J12SFE,Ahg,Chicago,Swift,Maruti,Sedan,White,Automatic,5,4,Diesel,2021,6900,19845,115,2015-08-21,Sold,2018-03-12,5377,4884,-9,Rithvik,4,0,Poor,-493,Mar 2018
XP974C,Kamkar,New York,Seltos,Kia,Hatchback,Blue,Automatic,5,5,Diesel,2018,6700,76828,150,2022-05-13,Un Sold,1970-01-01,5070,0,0,Shilpa,4,0,Excellent,-5070,Jan 1970
F6RIPD,Oto,Texas,Kags,Renault,SUV,Red,Manual,7,5,Electric,2016,9800,20666,175,2019-10-30,Sold,2022-10-20,8826,7887,-11,Krishna,5,0,Excellent,-939,Oct 2022
3EGUVR,Trivett,New York,Plato,Prazo,Convertible,Black,Automatic,2,2,Diesel,2021,8900,90894,250,2024-04-20,Sold,2024-04-03,8125,8314,2,Ram,5,38,Good,189,Apr 2024
TM09Q7,Trivett,Oklahoma,Fortuner,Toyota,SUV,Red,Automatic,8,5,Hybrid,2017,9200,5412,200,2019-01-01,Un Sold,1970-01-01,7257,0,0,Sweta,1,0,Poor,-7257,Jan 1970
R4BGOE,Carmix,Florida,Fortuner,Toyota,SUV,Red,Automatic,8,5,Diesel,2023,7700,61028,200,2024-09-13,Un Sold,1970-01-01,6520,0,0,Preeti,1,0,Excellent,-6520,Jan 1970
QNVA9T,Kamkar,California,Swift,Maruti,Sedan,Red,Manual,5,4,Diesel,2022,6800,66551,115,2023-07-31,Sold,2023-05-20,5146,4101,-20,Supriya,2,0,Average,-1045,May 2023
UUREU5,APE,Chicago,Fortuner,Toyota,SUV,White,Manual,8,5,Diesel,2015,8500,19487,200,2017-01-04,Un Sold,1970-01-01,7489,0,0,Hariom,4,0,Average,-7489,Jan 1970
J1Z391,Skipper,Denver,Hilux,Toyota,Truck,White,Automatic,4,2,Diesel,2024,7100,59277,200,2015-01-17,Un Sold,1970-01-01,6023,0,0,Sweta,4,0,Excellent,-6023,Jan 1970
1546U2,Carro,New York,Thar,Mahindra,SUV,Blue,Manual,5,3,Diesel,2020,8000,7051,130,2018-11-06,Un Sold,1970-01-01,6658,0,0,Piyush,1,0,Excellent,-6658,Jan 1970
03WKHX,Skipper,Detroit,Creta,Hyundai,Hatchback,Red,Manual,5,5,Petrol,2019,6500,71895,113,2016-06-03,Sold,2019-03-08,5253,4045,-23,Hariom,3,0,Good,-1208,Mar 2019
FEWGS6,Marchi,Detroit,Kags,Renault,SUV,Red,Automatic,7,5,Electric,2015,9900,56465,175,2022-10-14,Un Sold,1970-01-01,8605,0,0,Sai,1,0,Good,-8605,Jan 1970
DAIPTP,Olx,California,Hilux,Toyota,Truck,White,Manual,4,2,Electric,2017,9200,88230,200,2018-05-23,Un Sold,1970-01-01,7308,0,0,Shailaja,1,0,Good,-7308,Jan 1970
OQ2VUY,Ahg,New York,Scorpio,Mahindra,SUV,Black,Manual,5,5,Hybrid,2015,9400,95741,120,2016-02-18,Un Sold,1970-01-01,7861,0,0,Bhavani,3,0,Good,-7861,Jan 1970
LHSKTX,Sobri,Madison,Kags,Renault,SUV,Blue,Automatic,7,5,Petrol,2024,7500,55221,175,2022-07-19,Sold,2024-02-04,5635,6351,13,Sai,4,143,Average,716,Feb 2024
NJH06P,Knox,New York,Fortuner,Toyota,SUV,Blue,Automatic,8,5,Electric,2018,9600,66140,200,2018-01-11,Un Sold,1970-01-01,7866,0,0,Vihaan,5,0,Excellent,-7866,Jan 1970
FO6YG7,Trivett,Philadelphia,Dzire,Maruti,Sedan,White,Automatic,5,5,Hybrid,2016,8300,70967,100,2022-07-21,Sold,2024-05-21,7798,8408,8,Preeti,2,122,Excellent,610,May 2024
T3QZ36,Carsome,Oklahoma,Scorpio,Mahindra,SUV,Black,Manual,5,5,Electric,2018,9600,78516,120,2022-08-03,Un Sold,1970-01-01,8403,0,0,Aarush,1,0,Excellent,-8403,Jan 1970
A6FIX8,Trust,Oklahoma,Creta,Hyundai,Hatchback,Blue,Automatic,5,5,Diesel,2022,6300,50957,113,2020-07-01,Un Sold,1970-01-01,5774,0,0,Supriya,4,0,Excellent,-5774,Jan 1970
SUYNUJ,Ahg,Texas,Swift,Maruti,Sedan,Gray,Manual,5,4,Petrol,2020,6900,52674,115,2021-06-04,Un Sold,1970-01-01,5076,0,0,Anushka,3,0,Good,-5076,Jan 1970
4XAP1P,Olx,North Carolina,Swift,Maruti,Sedan,Blue,Automatic,5,4,Electric,2017,8700,26205,115,2022-06-10,Sold,2023-08-11,7997,7142,-11,Dhruv,2,0,Average,-855,Aug 2023
ON80MC,Carousell,Oklahoma,Hilux,Toyota,Truck,Gray,Manual,4,2,Petrol,2023,7100,71746,200,2024-03-27,Un Sold,1970-01-01,5299,0,0,Narayan,3,0,Good,-5299,Jan 1970
9694S8,Motor,Florida,Fortuner,Toyota,SUV,Red,Automatic,8,5,Hybrid,2018,9100,26295,200,2021-08-17,Un Sold,1970-01-01,7136,0,0,Bhavani,4,0,Average,-7136,Jan 1970
XL6NQ3,Olx,California,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Diesel,2015,8500,1458,120,2019-12-08,Un Sold,1970-01-01,6735,0,0,Sweta,5,0,Poor,-6735,Jan 1970
UBAMEK,Cars24,Texas,Hilux,Toyota,Truck,Red,Automatic,4,2,Diesel,2017,7800,16514,200,2022-03-03,Un Sold,1970-01-01,7076,0,0,Preeti,5,0,Good,-7076,Jan 1970
93GKGB,Kamkar,Detroit,i20,Hyundai,Hatchback,Blue,Manual,4,5,Diesel,2022,6300,7101,120,2020-05-10,Un Sold,1970-01-01,4383,0,0,Hariom,3,0,Average,-4383,Jan 1970
JTV4N5,Kamkar,Portland,Seltos,Kia,Hatchback,Black,Automatic,5,5,Electric,2016,8300,44010,150,2023-04-30,Un Sold,1970-01-01,7564,0,0,Rithvik,3,0,Average,-7564,Jan 1970
MW59V7,Zupps,Denver,Yodha,Tata,Truck,Black,Manual,3,2,Hybrid,2018,8600,2240,100,2020-02-03,Un Sold,1970-01-01,7492,0,0,Preeti,3,0,Excellent,-7492,Jan 1970
O3JR0K,Cars24,Philadelphia,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Hybrid,2020,8900,21069,120,2021-03-07,Un Sold,1970-01-01,7094,0,0,Vishwajeet,3,0,Poor,-7094,Jan 1970
9VP0N6,Carmudi,Portland,Etriga,Maruti,Hatchback,Gray,Manual,4,5,Electric,2021,7800,69603,103,2017-05-23,Un Sold,1970-01-01,7018,0,0,Krishna,3,0,Average,-7018,Jan 1970
01VWZY,Kamkar,Columbus,Kags,Renault,SUV,White,Manual,7,5,Diesel,2017,8300,35840,175,2018-04-17,Un Sold,1970-01-01,7516,0,0,Swathi,5,0,Excellent,-7516,Jan 1970
QZOOCD,Zupps,Portland,Kags,Renault,SUV,Gray,Manual,7,5,Hybrid,2024,8500,39180,175,2016-12-19,Un Sold,1970-01-01,7786,0,0,Piyush,5,0,Excellent,-7786,Jan 1970
SIB30O,Carmix,San Jose,Yodha,Tata,Truck,Blue,Manual,3,2,Diesel,2016,7900,70287,100,2019-11-11,Un Sold,1970-01-01,6038,0,0,Swapna,1,0,Average,-6038,Jan 1970
UDSGJ1,APE,Tucson,Kags,Renault,SUV,White,Manual,7,5,Petrol,2019,8000,5177,175,2024-12-24,Un Sold,1970-01-01,6807,0,0,Hariom,4,0,Excellent,-6807,Jan 1970
JOI5YC,Carmix,Tennessee,Etriga,Maruti,Hatchback,Red,Automatic,4,5,Petrol,2024,6000,50866,103,2019-01-19,Un Sold,1970-01-01,4259,0,0,Shilpa,4,0,Good,-4259,Jan 1970
BKYC2F,Carousell,Utah,i20,Hyundai,Hatchback,Black,Manual,4,5,Hybrid,2020,7400,45586,120,2021-03-06,Un Sold,1970-01-01,5963,0,0,Bhavani,4,0,Excellent,-5963,Jan 1970
YKHJ0C,Sobri,Tennessee,Seltos,Kia,Hatchback,Gray,Manual,5,5,Diesel,2024,6100,79427,150,2018-04-01,Un Sold,1970-01-01,4740,0,0,Krishna,2,0,Excellent,-4740,Jan 1970
8OXHRL,Olx,Detroit,Thar,Mahindra,SUV,Red,Manual,5,3,Hybrid,2015,9400,71408,130,2021-02-23,Un Sold,1970-01-01,8727,0,0,Shilpa,1,0,Excellent,-8727,Jan 1970
FIBWZS,Sobri,Florida,Thar,Mahindra,SUV,Blue,Manual,5,3,Hybrid,2022,8700,54207,130,2019-12-26,Sold,2022-06-14,7837,6994,-11,Piyush,2,0,Excellent,-843,Jun 2022
U3CJ9M,Motor,California,Seltos,Kia,Hatchback,White,Automatic,5,5,Electric,2017,8200,93906,150,2019-03-29,Un Sold,1970-01-01,6754,0,0,Shilpa,1,0,Excellent,-6754,Jan 1970
MP7KZB,Marchi,Madison,Fortuner,Toyota,SUV,Blue,Manual,8,5,Hybrid,2021,8800,65064,200,2024-12-06,Un Sold,1970-01-01,7490,0,0,Hariom,4,0,Average,-7490,Jan 1970
SE2C3N,Sobri,Philadelphia,i20,Hyundai,Hatchback,Red,Automatic,4,5,Diesel,2022,6300,45444,120,2020-04-16,Un Sold,1970-01-01,4897,0,0,Shiva,4,0,Excellent,-4897,Jan 1970
IV9N17,Zupps,San Jose,Kags,Renault,SUV,Blue,Automatic,7,5,Hybrid,2024,8500,98002,175,2017-04-30,Un Sold,1970-01-01,7464,0,0,Aarush,1,0,Excellent,-7464,Jan 1970
WV2KV0,Kamkar,Philadelphia,Fortuner,Toyota,SUV,Red,Automatic,8,5,Electric,2023,9100,76317,200,2021-03-23,Un Sold,1970-01-01,7202,0,0,Dhruv,5,0,Excellent,-7202,Jan 1970
04WDTH,Trivett,Oklahoma,Thar,Mahindra,SUV,White,Automatic,5,3,Diesel,2015,8500,63433,130,2020-11-05,Un Sold,1970-01-01,6907,0,0,Supriya,1,0,Excellent,-6907,Jan 1970
LQA6LS,APE,North Carolina,Thar,Mahindra,SUV,Black,Manual,5,3,Petrol,2015,8400,21436,130,2017-01-31,Un Sold,1970-01-01,7317,0,0,Arjuna,5,0,Excellent,-7317,Jan 1970
OI3HFF,Carousell,Tennessee,Scorpio,Mahindra,SUV,Gray,Manual,5,5,Diesel,2015,8500,72811,120,2024-11-08,Un Sold,1970-01-01,7456,0,0,Pavan,3,0,Excellent,-7456,Jan 1970
RY9BK7,Carmix,Columbus,Scorpio,Mahindra,SUV,Gray,Automatic,5,5,Hybrid,2016,9300,72185,120,2020-08-22,Un Sold,1970-01-01,8754,0,0,Bhavani,3,0,Good,-8754,Jan 1970
4E6O4R,Carsome,Denver,Yodha,Tata,Truck,Red,Automatic,3,2,Hybrid,2023,8100,43930,100,2016-04-08,Un Sold,1970-01-01,6771,0,0,Swapna,5,0,Good,-6771,Jan 1970
6U63FT,Automart,North Carolina,Thar,Mahindra,SUV,Red,Automatic,5,3,Diesel,2024,7600,60894,130,2015-05-30,Un Sold,1970-01-01,6699,0,0,Arjuna,1,0,Average,-6699,Jan 1970
KS95R0,Kamkar,New York,Plato,Prazo,Convertible,Red,Automatic,2,2,Diesel,2022,8800,22708,250,2020-09-29,Un Sold,1970-01-01,8272,0,0,Arjuna,3,0,Poor,-8272,Jan 1970
23UAHV,Kamkar,Texas,Fortuner,Toyota,SUV,Gray,Automatic,8,5,Hybrid,2023,8600,71362,200,2018-09-13,Un Sold,1970-01-01,7019,0,0,Shruthi,2,0,Good,-7019,Jan 1970
ODUU04,Marchi,Tennessee,Kags,Renault,SUV,Blue,Automatic,7,5,Petrol,2017,8200,22251,175,2021-10-24,Un Sold,1970-01-01,7379,0,0,Arjuna,4,0,Good,-7379,Jan 1970
1QMNFD,Oto,Texas,Hilux,Toyota,Truck,Blue,Automatic,4,2,Hybrid,2019,8500,21425,200,2024-09-25,Un Sold,1970-01-01,7589,0,0,Sweta,2,0,Good,-7589,Jan 1970
FNAACG,Cars24,Tennessee,Fortuner,Toyota,SUV,Gray,Automatic,8,5,Diesel,2015,8500,93322,200,2018-02-25,Un Sold,1970-01-01,7557,0,0,Bhavani,3,0,Excellent,-7557,Jan 1970
FDIH55,Automart,Tennessee,Hilux,Toyota,Truck,Blue,Automatic,4,2,Diesel,2024,7100,94610,200,2024-12-16,Un Sold,1970-01-01,5849,0,0,Sweta,2,0,Poor,-5849,Jan 1970
YWNSUS,Sobri,Texas,Thar,Mahindra,SUV,Red,Automatic,5,3,Petrol,2017,8200,7883,130,2015-11-17,Sold,2024-05-05,6229,5057,-19,Karan,5,0,Excellent,-1172,May 2024
KFLF5T,Motor,Columbus,Swift,Maruti,Sedan,Gray,Automatic,5,4,Petrol,2021,6800,62553,115,2016-09-05,Un Sold,1970-01-01,5526,0,0,Shilpa,3,0,Excellent,-5526,Jan 1970
0VU2VS,Carmudi,Madison,Yodha,Tata,Truck,Blue,Manual,3,2,Hybrid,2015,8900,4965,100,2016-04-08,Un Sold,1970-01-01,6986,0,0,Karan,1,0,Excellent,-6986,Jan 1970
GRHY3W,Trust,Detroit,Creta,Hyundai,Hatchback,Red,Automatic,5,5,Electric,2023,7600,90849,113,2021-11-08,Sold,2023-05-13,5942,7176,21,Vishwajeet,4,247,Excellent,1234,May 2023
HLQCBH,Motor,North Carolina,Plato,Prazo,Convertible,Black,Manual,2,2,Petrol,2024,8500,52089,250,2021-01-25,Sold,2023-09-09,7364,7471,1,Sweta,3,21,Excellent,107,Sep 2023
AKJXAH,Carsome,Detroit,Thar,Mahindra,SUV,Blue,Automatic,5,3,Diesel,2023,7700,82872,130,2023-11-20,Un Sold,1970-01-01,6800,0,0,Anushka,5,0,Good,-6800,Jan 1970
U4Q6KC,Carro,New York,Creta,Hyundai,Hatchback,White,Manual,5,5,Diesel,2023,6200,28928,113,2017-12-02,Un Sold,1970-01-01,5419,0,0,Pranav,4,0,Good,-5419,Jan 1970
3EG5XB,Knox,Oklahoma,Plato,Prazo,Convertible,Blue,Manual,2,2,Petrol,2019,9000,65269,250,2018-12-29,Un Sold,1970-01-01,7754,0,0,Karan,3,0,Excellent,-7754,Jan 1970
WS1S7K,Sobri,New York,Swift,Maruti,Sedan,Red,Automatic,5,4,Diesel,2019,7100,45301,115,2021-07-01,Un Sold,1970-01-01,6014,0,0,Shiva,5,0,Excellent,-6014,Jan 1970
5ECZNO,Cars24,Columbus,Swift,Maruti,Sedan,Black,Manual,5,4,Hybrid,2018,8100,52211,115,2015-01-01,Un Sold,1970-01-01,6954,0,0,Shruthi,4,0,Excellent,-6954,Jan 1970
OR63A6,Carsome,California,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Electric,2024,9000,43483,120,2018-09-17,Un Sold,1970-01-01,7285,0,0,Karan,2,0,Excellent,-7285,Jan 1970
F3606N,Motor,Columbus,Fortuner,Toyota,SUV,Red,Automatic,8,5,Diesel,2020,8000,12964,200,2018-03-11,Sold,2019-02-17,6509,6429,-1,Aarush,2,0,Good,-80,Feb 2019
NVZWTJ,Carousell,Tennessee,Dzire,Maruti,Sedan,Red,Automatic,5,5,Electric,2016,8800,85305,100,2016-03-15,Un Sold,1970-01-01,7480,0,0,Hariom,1,0,Excellent,-7480,Jan 1970
NXR8QH,Automart,Denver,Thar,Mahindra,SUV,Blue,Automatic,5,3,Electric,2020,9400,47862,130,2023-09-28,Un Sold,1970-01-01,8308,0,0,Karan,3,0,Excellent,-8308,Jan 1970
8KO1LV,Carousell,New York,Hilux,Toyota,Truck,Blue,Manual,4,2,Hybrid,2016,8800,64591,200,2018-02-28,Un Sold,1970-01-01,7521,0,0,Pranav,4,0,Average,-7521,Jan 1970
RRORNH,APE,San Jose,i20,Hyundai,Hatchback,Gray,Automatic,4,5,Hybrid,2015,7900,30544,120,2017-11-04,Sold,2018-12-13,6219,5022,-19,Shailaja,5,0,Excellent,-1197,Dec 2018
FU5RCV,Knox,Florida,Thar,Mahindra,SUV,Red,Manual,5,3,Diesel,2023,7700,35901,130,2017-08-01,Un Sold,1970-01-01,6714,0,0,Shailaja,3,0,Excellent,-6714,Jan 1970
Q20HVA,Cars24,Columbus,Hilux,Toyota,Truck,White,Automatic,4,2,Hybrid,2024,8000,22076,200,2019-08-16,Un Sold,1970-01-01,7298,0,0,Swapna,4,0,Excellent,-7298,Jan 1970
X6Y2LT,APE,San Jose,Yodha,Tata,Truck,Blue,Automatic,3,2,Electric,2022,8700,64197,100,2015-10-27,Un Sold,1970-01-01,7497,0,0,Ram,3,0,Average,-7497,Jan 1970
SL15LI,APE,Tucson,Thar,Mahindra,SUV,White,Manual,5,3,Diesel,2016,8400,18069,130,2016-05-04,Un Sold,1970-01-01,7748,0,0,Aditya,4,0,Good,-7748,Jan 1970
ZUUX9E,Ahg,Columbus,Hilux,Toyota,Truck,White,Automatic,4,2,Hybrid,2019,8500,5553,200,2017-03-02,Sold,2023-10-29,7418,8301,12,Swathi,4,177,Excellent,883,Oct 2023
VKKOWT,Carsome,Utah,Scorpio,Mahindra,SUV,Black,Automatic,5,5,Petrol,2023,7600,47255,120,2015-10-28,Un Sold,1970-01-01,6348,0,0,Sweta,1,0,Excellent,-6348,Jan 1970
VKQY9U,Sobri,California,Seltos,Kia,Hatchback,Gray,Automatic,5,5,Petrol,2018,6600,82014,150,2017-04-23,Un Sold,1970-01-01,5881,0,0,Shruthi,1,0,Excellent,-5881,Jan 1970
FPNHLX,Kamkar,Denver,Seltos,Kia,Hatchback,Red,Manual,5,5,Electric,2024,7500,8603,150,2019-08-06,Un Sold,1970-01-01,6978,0,0,Hariom,5,0,Good,-6978,Jan 1970
N0ZTC9,APE,Philadelphia,Seltos,Kia,Hatchback,Gray,Manual,5,5,Petrol,2020,6400,43287,150,2023-07-20,Un Sold,1970-01-01,5251,0,0,Ram,4,0,Average,-5251,Jan 1970
XCEKYT,Zupps,Denver,Scorpio,Mahindra,SUV,Black,Manual,5,5,Diesel,2019,8100,67417,120,2015-05-29,Un Sold,1970-01-01,7284,0,0,Sai,3,0,Good,-7284,Jan 1970
D5RFLA,Oto,Portland,Thar,Mahindra,SUV,Blue,Manual,5,3,Diesel,2018,8200,40981,130,2022-05-18,Un Sold,1970-01-01,7622,0,0,Pavan,2,0,Excellent,-7622,Jan 1970
PVCHB5,Carro,Tucson,Hilux,Toyota,Truck,Gray,Automatic,4,2,Hybrid,2015,8900,97306,200,2016-02-21,Un Sold,1970-01-01,7297,0,0,Shailaja,1,0,Poor,-7297,Jan 1970
IVJ0SO,Nufor,North Carolina,Thar,Mahindra,SUV,Red,Automatic,5,3,Hybrid,2018,9100,35742,130,2017-09-15,Un Sold,1970-01-01,7176,0,0,Karan,5,0,Average,-7176,Jan 1970
560MA4,Carsome,Chicago,Hilux,Toyota,Truck,Red,Automatic,4,2,Diesel,2023,7200,13632,200,2020-08-21,Un Sold,1970-01-01,6532,0,0,Krishna,2,0,Excellent,-6532,Jan 1970
PEH597,Sobri,Texas,Swift,Maruti,Sedan,White,Automatic,5,4,Electric,2023,8100,17627,115,2018-03-30,Un Sold,1970-01-01,6643,0,0,Shruthi,4,0,Excellent,-6643,Jan 1970
VJQN23,Trivett,Madison,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Diesel,2024,7600,32994,120,2022-09-27,Un Sold,1970-01-01,6870,0,0,Sai,3,0,Average,-6870,Jan 1970
V34CYG,Trust,Tennessee,i20,Hyundai,Hatchback,Gray,Manual,4,5,Hybrid,2022,7200,8733,120,2015-03-23,Sold,2019-01-17,5783,5070,-12,Arjuna,1,0,Good,-713,Jan 2019
6WQNKE,Zupps,North Carolina,Creta,Hyundai,Hatchback,White,Automatic,5,5,Diesel,2024,6100,14766,113,2022-09-19,Sold,2024-01-09,5051,4289,-15,Swathi,4,0,Good,-762,Jan 2024
45M5AM,Skipper,San Jose,Etriga,Maruti,Hatchback,Gray,Automatic,4,5,Petrol,2017,6700,9406,103,2021-09-05,Sold,2024-04-02,5620,6394,14,Aarush,2,155,Excellent,774,Apr 2024
RLB3PF,Carsome,California,Dzire,Maruti,Sedan,Blue,Automatic,5,5,Electric,2021,8300,67854,100,2020-07-21,Un Sold,1970-01-01,6449,0,0,Sweta,5,0,Excellent,-6449,Jan 1970
6IW1OB,Cars24,Tucson,Scorpio,Mahindra,SUV,Black,Automatic,5,5,Hybrid,2017,9200,81691,120,2017-11-23,Un Sold,1970-01-01,8424,0,0,Krishna,4,0,Good,-8424,Jan 1970
XMKZNG,Carsome,Tennessee,Fortuner,Toyota,SUV,White,Automatic,8,5,Electric,2021,9300,27423,200,2024-10-21,Un Sold,1970-01-01,8620,0,0,Preeti,2,0,Good,-8620,Jan 1970
PTSKYC,Nufor,Chicago,Swift,Maruti,Sedan,Red,Manual,5,4,Diesel,2024,6600,18908,115,2024-04-09,Un Sold,1970-01-01,4606,0,0,Ram,1,0,Average,-4606,Jan 1970
IGKIE8,Knox,Tennessee,Hilux,Toyota,Truck,Black,Manual,4,2,Electric,2021,8800,89562,200,2018-02-10,Un Sold,1970-01-01,8152,0,0,Arjuna,4,0,Poor,-8152,Jan 1970
MB4BHP,Carmix,Oklahoma,Kags,Renault,SUV,Red,Manual,7,5,Electric,2019,9500,64441,175,2016-06-22,Sold,2021-01-27,8859,9317,5,Anushka,2,92,Excellent,458,Jan 2021
1APFD2,Cars24,Oklahoma,Seltos,Kia,Hatchback,Gray,Manual,5,5,Petrol,2016,6800,44883,150,2024-01-31,Un Sold,1970-01-01,6183,0,0,Vihaan,3,0,Good,-6183,Jan 1970
DBUQVL,Knox,Madison,Seltos,Kia,Hatchback,Blue,Manual,5,5,Petrol,2023,6100,5846,150,2015-09-03,Sold,2015-05-27,5342,6879,29,Anushka,3,307,Average,1537,May 2015
OO7GCI,Motor,Oklahoma,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Electric,2016,8300,18449,103,2023-02-12,Sold,2024-11-04,6349,7689,21,Dhruv,4,268,Excellent,1340,Nov 2024
5WYI05,Sobri,Portland,Creta,Hyundai,Hatchback,Blue,Manual,5,5,Hybrid,2016,7800,52066,113,2017-11-30,Un Sold,1970-01-01,6898,0,0,Dhruv,2,0,Average,-6898,Jan 1970
H7D4Q8,Kamkar,Portland,Seltos,Kia,Hatchback,Red,Manual,5,5,Electric,2017,8200,71375,150,2018-04-09,Un Sold,1970-01-01,7184,0,0,Vihaan,3,0,Average,-7184,Jan 1970
KTXO30,APE,Florida,Plato,Prazo,Convertible,Gray,Automatic,2,2,Electric,2020,10400,14582,250,2023-04-04,Un Sold,1970-01-01,9818,0,0,Supriya,2,0,Good,-9818,Jan 1970
3FWLTJ,Sobri,North Carolina,Seltos,Kia,Hatchback,Red,Manual,5,5,Diesel,2023,6200,93756,150,2024-09-08,Un Sold,1970-01-01,4474,0,0,Dhruv,5,0,Excellent,-4474,Jan 1970
ICHN9G,Carmudi,Tucson,Scorpio,Mahindra,SUV,Gray,Automatic,5,5,Diesel,2020,8000,3520,120,2023-04-20,Sold,2024-06-23,6132,6229,2,Arjuna,1,19,Excellent,97,Jun 2024
JCY0OY,Nufor,Portland,Etriga,Maruti,Hatchback,Black,Automatic,4,5,Petrol,2017,6700,38078,103,2023-05-12,Un Sold,1970-01-01,5513,0,0,Supriya,4,0,Good,-5513,Jan 1970
YD68X9,Zupps,Chicago,Plato,Prazo,Convertible,Gray,Automatic,2,2,Petrol,2024,8500,60994,250,2023-11-23,Un Sold,1970-01-01,7759,0,0,Piyush,3,0,Poor,-7759,Jan 1970
DWAJ9M,Knox,Tennessee,Dzire,Maruti,Sedan,Red,Automatic,5,5,Hybrid,2022,7700,13319,100,2019-08-28,Un Sold,1970-01-01,6843,0,0,Krishna,2,0,Good,-6843,Jan 1970
2L4766,Trust,Portland,Swift,Maruti,Sedan,Gray,Manual,5,4,Diesel,2021,6900,28941,115,2015-03-23,Un Sold,1970-01-01,6120,0,0,Dhruv,4,0,Average,-6120,Jan 1970
NCFUFN,Carmix,Texas,Thar,Mahindra,SUV,Blue,Manual,5,3,Petrol,2023,7600,66526,130,2017-05-23,Un Sold,1970-01-01,6881,0,0,Ram,3,0,Excellent,-6881,Jan 1970
B4A4XG,Sobri,Detroit,i20,Hyundai,Hatchback,Black,Automatic,4,5,Hybrid,2021,7300,67569,120,2015-06-29,Sold,2016-01-07,5939,7243,22,Anushka,2,261,Excellent,1304,Jan 2016
1YHJMY,Automart,North Carolina,Fortuner,Toyota,SUV,Blue,Manual,8,5,Electric,2015,9900,38192,200,2018-04-10,Sold,2018-09-17,8348,9530,14,Hariom,4,236,Excellent,1182,Sep 2018
JN32BW,Sobri,Utah,Thar,Mahindra,SUV,Gray,Manual,5,3,Hybrid,2018,9100,41402,130,2015-12-15,Un Sold,1970-01-01,7538,0,0,Pranav,4,0,Good,-7538,Jan 1970
KY2RKP,Carmudi,Portland,Hilux,Toyota,Truck,Red,Automatic,4,2,Petrol,2024,7000,31098,200,2022-11-16,Un Sold,1970-01-01,5557,0,0,Rithvik,5,0,Excellent,-5557,Jan 1970
013AM9,Zupps,Texas,Dzire,Maruti,Sedan,Gray,Automatic,5,5,Diesel,2019,7100,28889,100,2020-04-02,Un Sold,1970-01-01,5211,0,0,Rithvik,4,0,Good,-5211,Jan 1970
BVMRC1,Carmudi,Portland,i20,Hyundai,Hatchback,Black,Manual,4,5,Diesel,2015,7000,4125,120,2020-05-30,Un Sold,1970-01-01,6374,0,0,Sai,4,0,Average,-6374,Jan 1970
GFKJOC,Carsome,Madison,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Petrol,2017,6700,33156,103,2024-09-15,Sold,2024-09-10,5770,6126,6,Pavan,5,71,Excellent,356,Sep 2024
